1,equiv_cant,20,50,1.3962596481314464,0.5599956596673545,5445840.065928816,5.9332622175085366,1569054.0963953189,1.4326141862069304,0.5595504397030379,5338846.592202311,5.942010168404522,1566794.0613915175,2.3863860008755693,1.0098475473937716,4207800.62925104,2.2647160930933077,4434848.328108486,11.61418604850769,12.001668214797974,2.2863917350769043,25.9022479057312
2,equiv_cant,40,100,1.643002032243499,0.9608952742391478,5944925.880842417,2.4159652796034434,4073203.6064756326,1.643002032243499,0.9608952742391478,5944925.880842417,2.4159652796034434,4073203.6064756326,14.96146506391494,1.12756597420366,674131.591399051,1.9979634723445785,5346457.108683849,22.467966079711914,35.966827154159546,14.11664891242981,72.55144500732422
3,equiv_cant,60,150,1.6116096604243784,1.3505719362021342,7929976.8816730585,1.735728629963882,7219399.830384849,1.6102342367395777,1.3692884871380304,8058369.999825439,1.7234797531322712,7384481.240659936,18.244527472079504,1.4224273289507374,561101.1003018887,1.6948002910966111,7859330.791763186,31.931798934936523,68.39697480201721,40.421558141708374,140.75033497810364
4,equiv_cant,80,200,1.8815255053922866,1.5003712342561466,7240320.801943422,1.6669990425316485,8571714.071158567,1.8643246622122382,1.537313750352071,7535733.060387782,1.6589330470739894,8915681.131045384,3.4897152171234733,1.762758471705701,3667091.535941466,1.762758471705701,11095989.060248973,57.667226791381836,127.74919605255127,19595.802338838577,19781.218763828278
5,equiv_cant,100,250,2.0411266732410653,1.7837633109517324,7953150.457472047,1.7837633109517324,11305777.170567138,2.0319460139334673,1.7880597909866345,8039320.49051035,1.7880597909866345,11348820.356419208,3.2147131466648258,2.1403431983004793,4820740.875023311,2.1403431983004793,15018170.66936752,100.08963322639465,324.0483980178833,367.11796617507935,791.2560021877289
1,equiv_cant,20,50,3.1695681293977183,0.3647435795749814,2628242.082927553,13.403325900473162,712322.6385269511,2.4842841119824763,0.3314648159123248,3171764.3990775347,16.127109665981653,595392.4418661854,226.13255735750468,0.8489284924974396,44192.32646284652,2.89051310922134,3287759.9212646694,15.345630407333374,14.481342077255249,3.357354164123535,33.18432927131653
2,equiv_cant,40,100,1.2917595107594981,0.8138094661089993,6766128.555018089,3.0881194505652982,3054078.5837234976,1.2917595107594981,0.8138094661089993,6766128.555018089,3.0881194505652982,3054078.5837234976,67.51514667668008,0.9688030766084041,148046.50358586383,2.3895839798427003,4130898.416556183,21.303619146347046,74.23607301712036,18.18008279800415,113.7197790145874
3,equiv_cant,60,150,1.7117518402890841,1.3042502552899056,7104787.736353304,1.7714187898632878,6815849.552626728,1.7117518402890841,1.3042502552899056,7104787.736353304,1.7714187898632878,6815849.552626728,17.408149841800284,1.7482570628393597,600243.9591105039,1.7482570628393597,10951783.795288153,40.72331476211548,129.33045506477356,28.36410403251648,198.41787791252136
4,equiv_cant,80,200,1.7400730659505057,1.2435285064476906,6682059.639655648,1.831329754373319,6298017.471055921,1.7906803619366136,1.3817456907577443,7097561.160612865,1.7159706751780628,7494987.814476212,2.0316590616880923,1.7847683680180972,8019949.183008839,1.7847683680180972,11315842.092102284,76.24516582489014,201.59648895263672,287.90255093574524,565.7442097663879
5,equiv_cant,100,250,1.6303195512331041,1.0506638998781634,6330493.605630162,2.1584165992518263,4744389.606509144,1.6303195512331041,1.0506638998781634,6330493.605630162,2.1584165992518263,4744389.606509144,2.261007639038401,2.078844490175636,8459069.299884666,2.078844490175636,14358904.630849663,115.58101677894592,324.4872610569,1078.6730880737305,1518.7413709163666
